time,open,high,low,close,volume,ema15,ema50,ema100,ema200,sma300,ema_trend,touching15,touching200,entry_cross15_bull,entry_cross15_bear,entryPos1,entryPos2,entryPos1_time,valleybull,valleybear,inEntry,entrySL,entryTP,entryType,inPB,hl,entryPos2_time
2021-01-07 06:50,370.465,370.73,370.27,370.4,7105,369.683830192207,369.94063457974187,370.6472416032356,371.66479727732013,373.08137699999946,down,no,no,unk,unk,406,-1,2021-01-07 06:46,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:51,370.42,370.65,370.22,370.32,8484,369.7633514181811,369.9555116550461,370.6407615714883,371.65141620988413,373.06991033333287,down,no,no,unk,unk,406,-1,2021-01-07 06:46,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:52,370.33,370.455,370.1,370.12,7590,369.80793249090846,369.96196217837763,370.6304494611618,371.6361782376465,373.0585436666662,down,no,no,unk,unk,406,-1,2021-01-07 06:46,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:53,370.04,370.22,369.26,369.46,10573,369.7644409295449,369.9422773870687,370.6072722441091,371.61452472284407,373.0445936666662,down,yes,no,unk,yes,406,413,2021-01-07 06:46,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,2021-01-07 06:53
2021-01-07 06:54,369.55,369.62,369.37,369.61,5151,369.7451358133518,369.9292469013013,370.58752427887924,371.5945792032138,373.0300939999995,down,no,no,unk,unk,406,413,2021-01-07 06:46,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,2021-01-07 06:53
2021-01-07 06:55,369.73,370.025,369.69,369.76,5983,369.7469938366828,369.922609767917,370.5711376594955,371.57632468377886,373.01552733333284,down,yes,no,yes,unk,415,-1,2021-01-07 06:55,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:56,369.79,370.05,369.42,370.05,8955,369.78486960709745,369.92760546329276,370.56081810188175,371.5611373734925,373.00196066666615,down,no,no,unk,unk,415,-1,2021-01-07 06:55,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:57,370.1,370.1531,369.8901,370.06,3483,369.8192609062103,369.93279740590873,370.5509009117455,371.546200683209,372.9882606666662,down,no,no,unk,unk,415,-1,2021-01-07 06:55,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 06:58,370.01,370.01,369.65,369.8113,4976,369.81826579293397,369.9280328017554,370.53625534913664,371.52893798984377,372.9731316666662,down,yes,no,unk,yes,415,418,2021-01-07 06:55,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,2021-01-07 06:58
2021-01-07 06:59,369.856,370.165,369.84,370.165,4408,369.86160756881725,369.9373256330591,370.5289037580646,371.5153664675568,372.95834833333276,down,yes,no,yes,unk,419,-1,2021-01-07 06:59,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:00,370.35,370.35,370.04,370.11,4378,369.8926566227151,369.94409717686074,370.5206086341425,371.501382721611,372.9431483333328,down,no,no,unk,unk,419,-1,2021-01-07 06:59,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:01,370.05,370.134,369.865,369.9799,4507,369.9035620448757,369.94550120914073,370.50990153247625,371.48624359005265,372.9269146666661,down,no,no,unk,unk,419,-1,2021-01-07 06:59,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:02,369.941,370.12,369.85,370.06,5064,369.9231167892662,369.9499913578019,370.5009925912391,371.4720521115447,372.9103813333328,down,no,no,unk,unk,419,-1,2021-01-07 06:59,-1,370.73,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:03,370.01,370.87,370.01,370.73,12734,370.0239771906079,369.98057993200575,370.50552739141256,371.4646685084448,372.89601466666613,down,yes,no,yes,unk,423,-1,2021-01-07 07:03,-1,370.87,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:04,370.73,370.9825,370.48,370.74,3822,370.11348004178194,370.0103611111428,370.5101704133648,371.45745787652,372.8808646666661,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:05,370.75,370.775,370.5,370.55,5402,370.1680450365592,370.03152342050976,370.5109591180506,371.4484284449128,372.86541466666614,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:06,370.7,370.75,370.51,370.6194,6166,370.2244644069893,370.0545774040192,370.5131064622476,371.44017940565993,372.85004599999945,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:07,370.52,370.68,370.42,370.63,5243,370.27515635611564,370.0771429960185,370.5154211857675,371.4321179190365,372.83412933333284,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:08,370.8,370.83,370.59,370.7,7288,370.3282618116012,370.1015687608805,370.51907621179186,371.4248331636232,372.81879599999945,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:09,370.59,370.815,370.535,370.77,10313,370.383479085151,370.12778175064994,370.5240449996772,371.41831741075134,372.8030626666661,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,370.9825,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:10,370.77,371.0,370.73,370.805,19029,370.4361691995071,370.15433932905586,370.5296084650301,371.41221474994785,372.78781266666607,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,371.0,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:11,370.83,370.95,370.69,370.75,11644,370.4753980495687,370.1776985710537,370.5339726538414,371.4056255484559,372.7713459999994,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,371.0,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:12,370.785,370.95,370.71,370.715,7155,370.5053482933726,370.19876921532614,370.53755735376535,371.3987536524514,372.7548959999994,down,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,371.0,-1.0,-1.0,-1.0,,yes,368.39,
2021-01-07 07:13,370.75,371.035,370.75,370.92,6508,370.55717975670103,370.22705277550943,370.54513047547294,371.3939899345165,372.7398959999994,na,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:14,370.99,370.99,370.77,370.89,3827,370.5987822871134,370.25305070588166,370.5519595749685,371.38897510929746,372.7243626666661,na,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:15,370.94,371.18,370.94,371.0475,14107,370.65487200122425,370.28420558016086,370.5617722566523,371.3855773470159,372.7087649999994,na,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:16,371.095,371.3,371.075,371.1602,10364,370.7180380010712,370.31855830250754,370.573622310976,371.38333478634905,372.69386566666606,na,no,no,unk,unk,423,-1,2021-01-07 07:03,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:17,371.25,371.5,371.21,371.46,5993,370.8107832509373,370.3633207220171,370.59117434442203,371.3840976242958,372.6801989999994,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:18,371.36,371.65,371.35,371.54,5592,370.9019353445701,370.4094650074282,370.60996297126513,371.3856488917158,372.66736566666606,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:19,371.55,371.58,371.43,371.5,6848,370.97669342649885,370.45223108556826,370.6275874668836,371.3867867136888,372.6543989999994,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:20,371.505,371.65,371.25,371.28,8669,371.01460674818645,370.48469261162444,370.6405065269453,371.3857241593238,372.64153233333275,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:21,371.3359,371.49,371.14,371.2,3150,371.0377809046631,370.5127438817568,370.65158560561963,371.3838761577385,372.62906566666607,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:22,371.2,371.45,371.1709,371.35,3582,371.0768082915802,370.54557745502126,370.6654155936272,371.3835390815421,372.61646566666604,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:23,371.38,371.44,371.305,371.3802,4402,371.1147322551327,370.5783077509028,370.679569740288,371.38350585685015,372.60426633333276,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:24,371.51099999999997,371.54,371.25,371.25,4799,371.1316407232411,370.60464862341644,370.6908653889951,371.3821774403641,372.5920663333327,na,no,yes,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:25,371.285,371.3028,371.21,371.24,3184,371.14518563283593,370.6295643636746,370.7017393416883,371.380762739465,372.5803049999994,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:26,371.36,371.37,371.24,371.26,2386,371.1595374287315,370.654287329805,370.7127940081895,371.3795611201669,372.5682179999994,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:27,371.23,371.23,370.8409,370.95,5470,371.13334525014,370.6658839051068,370.71749115654217,371.3752868801652,372.555684666666,na,yes,no,unk,yes,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:28,371.0,371.155,371.0,371.155,1677,371.13605209387254,370.68506492843596,370.7261546979968,371.37309497090985,372.5440013333327,na,yes,no,yes,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:29,371.185,371.185,370.74,370.74,7042,371.08654558213846,370.68721924496793,370.7264288623929,371.366795518463,372.5308013333327,na,yes,no,unk,yes,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:30,370.83,371.0,370.805,371.0,3716,371.07572738437113,370.69948515693,370.73184611264253,371.36314581181165,372.51863466666606,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:31,370.96,371.01,370.89,370.94199999999995,4153,371.05901146132476,370.7089955429327,370.7360075757585,371.3589553062215,372.5056913333327,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:32,370.96,371.02,370.89,370.95,5401,371.04538502865915,370.71844669811185,370.74024504950586,371.3548860991944,372.49247466666606,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:33,370.9,371.05,370.85,370.85,5320,371.02096190007677,370.7236056511271,370.7424184148622,371.3498623569139,372.47834133333276,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:34,370.875,370.94,370.69,370.69,6082,370.9795916625672,370.7222877824555,370.74138042644904,371.34329656231773,372.4631746666661,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:35,370.575,370.575,370.19,370.3601,6844,370.9021552047463,370.7080843400063,370.7338303189946,371.3335135119465,372.4460416666661,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:36,370.36,370.46,370.35,370.43,2968,370.843135804153,370.69717907177073,370.72781387703435,371.324523327748,372.4290803333327,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:37,370.4965,370.6,370.46,370.5,2439,370.8002438286339,370.68944655915226,370.7233027111525,371.31631911553166,372.4128969999994,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:38,370.5875,370.619,370.545,370.61,1454,370.77646335005466,370.686331007813,370.72105909310983,371.3092910646309,372.3968636666661,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:39,370.46,370.46,370.29,370.29,8242,370.7156554312978,370.67078861534975,370.7125232694839,371.29914886498284,372.37973033333276,na,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,-1.0,
2021-01-07 07:40,370.2,370.3011,370.2,370.2,2705,370.65119850238557,370.6523263167086,370.7023742938505,371.28821206035616,372.3630636666661,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,370.2,
2021-01-07 07:41,370.2745,370.4,370.1,370.1,4373,370.5822986895874,370.6306664611514,370.69044609001185,371.2763890547805,372.3465803333328,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,370.1,
2021-01-07 07:42,370.0701,370.1346,369.9006,370.1346,6202,370.52633635338896,370.6112128744396,370.6794392367443,371.2650279696584,372.3299623333328,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,370.1,
2021-01-07 07:43,370.13,370.23,370.13,370.23,6008,370.4892943092153,370.59626334995176,370.67053944987805,371.2547291838907,372.3134093333328,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,370.1,
2021-01-07 07:44,370.205,370.205,370.12,370.13599999999997,2448,370.4451325205634,370.5782138068164,370.65995451027646,371.24359755022016,372.2963459999994,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,370.1,
2021-01-07 07:45,370.15,370.2599,370.11,370.18,4567,370.41199095549297,370.5625975790981,370.65045046056804,371.23301449001895,372.28004599999934,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,370.1,
2021-01-07 07:46,370.205,370.205,370.055,370.1,4067,370.37299208605634,370.54445649756485,370.63955045144786,371.2217407139989,372.26344599999936,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,370.055,
2021-01-07 07:47,370.1,370.14,370.0368,370.11,10881,370.3401180752993,370.52741898785644,370.62906430389444,371.2106786173422,372.24714599999936,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,370.055,
2021-01-07 07:48,370.08,370.08,369.92,369.92,4450,370.2876033158869,370.5035986353915,370.6150234265896,371.1978360440353,372.23007933333275,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,369.92,
2021-01-07 07:49,369.9731,369.98,369.78,369.8371,16494,370.23129040140105,370.4774614340036,370.59961900230064,371.1842963819056,372.21256966666607,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,369.78,
2021-01-07 07:50,370.01,370.01,369.49,369.5,9945,370.1398791012259,370.4391296130623,370.57784436859174,371.16753721392644,372.19403633333275,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,369.49,
2021-01-07 07:51,369.6821,369.8,369.5712,369.7735,8716,370.0940817135727,370.41302649098145,370.5619167573325,371.15366619687245,372.1769479999994,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,369.49,
2021-01-07 07:52,369.75,369.8,369.6,369.6,6872,370.0323214993761,370.38114309917825,370.54286890075167,371.13820683172946,372.1596896666661,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,369.49,
2021-01-07 07:53,369.65,369.65,369.5,369.6,4750,369.9782813119541,370.3505100364654,370.52419822944967,371.1229012911152,372.14298966666615,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,369.49,
2021-01-07 07:54,369.57,369.57,369.19,369.19,8215,369.87974614795985,370.304999838957,370.4977784625299,371.10366844244743,372.12567466666616,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,369.19,
2021-01-07 07:55,369.2,369.2,369.0,369.01,12130,369.7710278794649,370.25421553154695,370.46831750287583,371.0828359206321,372.10779399999944,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,369.0,
2021-01-07 07:56,369.01,369.3,369.0,369.145,10400,369.6927743945318,370.210716883251,370.44211319588817,371.06355397117306,372.09101066666614,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,369.0,
2021-01-07 07:57,369.19,369.2,369.02,369.075,3894,369.6155525952153,370.1661789662608,370.41504164745476,371.0437673644948,372.07232733333285,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,369.0,
2021-01-07 07:58,369.09,369.09,368.97,368.97,4098,369.5348585208134,370.1192699871918,370.3864269613665,371.02313286335556,372.05336066666615,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,368.97,
2021-01-07 07:59,368.975,369.08,368.95,369.08,8305,369.4780012057117,370.0785143014196,370.36055712054736,371.0037982079988,372.0348939999995,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,368.97,
2021-01-07 08:00,369.05,369.2,369.05,369.18,7332,369.4407510549977,370.043278446462,370.3371797518236,370.9856509621481,372.01686066666616,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,368.97,
2021-01-07 08:01,369.19,369.5,369.19,369.4875,9446,369.446594673123,370.02148321326746,370.3203544102033,370.9707439874004,371.9999856666662,down,yes,no,yes,unk,481,-1,2021-01-07 08:01,-1,369.5,-1.0,-1.0,-1.0,,yes,368.97,
2021-01-07 08:02,369.5,369.5,369.28,369.445,6692,369.44639533898265,369.9988760284335,370.3030206595062,370.9555624551875,371.9827689999995,down,yes,no,unk,yes,481,482,2021-01-07 08:01,-1,369.5,-1.0,-1.0,-1.0,,yes,368.97,2021-01-07 08:02
2021-01-07 08:03,369.4675,369.54,369.4675,369.538,2791,369.4578459216098,369.98080245869096,370.2878717355556,370.9414573561309,371.9656623333329,down,no,no,unk,unk,481,-1,2021-01-07 08:01,-1,369.54,-1.0,-1.0,-1.0,,yes,368.97,
2021-01-07 08:04,369.515,369.59,369.285,369.285,6261,369.43624018140855,369.95351608776195,370.268012889307,370.9249751933834,371.9477123333329,down,yes,no,unk,yes,481,484,2021-01-07 08:01,-1,369.59,-1.0,-1.0,-1.0,,yes,368.97,2021-01-07 08:04
2021-01-07 08:05,369.31,369.38,369.27,369.27,1651,369.41546015873246,369.92671153530074,370.24825025783554,370.90850777852387,371.9300123333329,down,no,no,unk,unk,481,484,2021-01-07 08:01,-1,369.59,369.27,369.60999999999996,368.93,bear,yes,368.97,2021-01-07 08:04
2021-01-07 08:06,369.27,369.34,369.0,369.05,8012,369.3697776388909,369.8923306907792,370.2245225299576,370.8900151638122,371.9115123333329,down,no,no,unk,unk,481,484,2021-01-07 08:01,-1,369.59,369.27,369.60999999999996,368.93,bear,yes,368.97,2021-01-07 08:04
2021-01-07 08:07,369.03,369.17,369.0,369.0,3925,369.3235554340296,369.85733733035653,370.20027455906734,370.87120904277924,371.8932123333329,down,no,no,unk,unk,481,484,2021-01-07 08:01,-1,369.59,369.27,369.60999999999996,368.93,bear,yes,368.97,2021-01-07 08:04
2021-01-07 08:08,369.05,369.11,368.89,368.93,7263,369.27436100477587,369.82097116053865,370.1751206074026,370.8518935299158,371.87454566666617,down,no,no,unk,unk,-1,-1,2021-01-07 08:01,-1,-1.0,-1.0,-1.0,-1.0,,no,368.89,2021-01-07 08:04
2021-01-07 08:09,368.81,368.81,368.7,368.725,5525,369.20569087917886,369.77799189934103,370.1464053478501,370.83073041021515,371.8553623333329,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,368.7,
2021-01-07 08:10,368.68,368.68,368.4,368.42,8353,369.1074795192815,369.7247373150532,370.1122191033382,370.80674304294934,371.8354623333329,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,368.4,
2021-01-07 08:11,368.39,368.481,368.3425,368.41,5281,369.0202945793713,369.67317898897267,370.0785117943612,370.78289485346727,371.81559566666624,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,368.3425,
2021-01-07 08:12,368.4,368.51,368.18,368.215,8265,368.9196327569499,369.615995499209,370.0416105707105,370.75734366089546,371.7949553333329,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,368.18,
2021-01-07 08:13,368.2091,368.25,367.7901,367.7901,20380,368.7784411623312,369.54439175414205,369.99702620297364,370.7278188483493,371.7727556666662,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,367.7901,
2021-01-07 08:14,367.865,368.1,367.79,368.1,9699,368.6936360170398,369.48774894025416,369.95946132766727,370.70167139712197,371.7513889999996,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.7901,
2021-01-07 08:15,368.15,368.2,367.88,367.89,14790,368.5931815149098,369.42509211906776,369.91848189543623,370.6736945672999,371.728979333333,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.7901,
2021-01-07 08:16,367.9312,367.97900000000004,367.755,367.755,5203,368.4884088255461,369.3595983104769,369.87564066978405,370.6446528303118,371.70672899999965,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,367.755,
2021-01-07 08:17,367.7,367.74,367.5,367.675,13057,368.38673272235286,369.29353563163465,369.832063626818,370.61510404593065,371.68357899999967,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,367.5,
2021-01-07 08:18,367.65,367.89,367.65,367.745,19193,368.30651613205873,369.2328087441196,369.79073563420775,370.5865457967174,371.66012933333303,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:19,367.72,367.95,367.6,367.89,6975,368.2544516155514,369.18014957768355,369.75309730481746,370.55971449525754,371.63722933333304,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:20,367.89,368.2501,367.89,368.15,3534,368.2413951636075,369.1397515550293,369.721352803732,370.53573723659827,371.615179333333,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:21,368.1926,368.1926,367.82,367.82,4007,368.18872076815654,369.087996592087,369.683702253163,370.5087149755376,371.59191266666636,down,yes,no,unk,yes,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:22,367.9,368.225,367.81,368.005,8646,368.165755672137,369.04552613749536,369.6504606243875,370.4838023887163,371.5690626666664,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:23,368.015,368.1216,367.95,367.97,4899,368.1412862131199,369.00334864190734,369.61718417637985,370.45878942962463,371.5462626666664,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:24,367.935,368.16,367.935,368.1096,6277,368.13732543647984,368.968299675558,369.58733102437236,370.4354144104244,371.52316133333306,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:25,368.1421,368.1421,367.945,367.945,4692,368.1132847569199,368.92817027651654,369.5548096179491,370.4106341675346,371.4991629999998,down,yes,no,unk,yes,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:26,368.0082,368.0308,367.78,367.79,6700,368.0728741623049,368.8835361480257,369.51986289284116,370.3845582056686,371.4751463333331,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:27,367.74,368.0999,367.74,367.86,9028,368.04626489201684,368.8433974755541,369.4869943207057,370.35943822352266,371.45167966666645,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:28,367.7691,368.06,367.75,368.0,2928,368.0404817805147,368.8103230647481,369.4575488886125,370.3359612262737,371.4289129999998,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:29,368.055,368.17,368.01,368.17,3396,368.0566715579504,368.7852123563266,369.4320528710162,370.31440937327596,371.40677966666647,down,yes,no,yes,unk,509,-1,2021-01-07 08:29,-1,368.17,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:30,368.205,368.25,368.07,368.25,3908,368.0808376132066,368.76422363647066,369.4086458834713,370.2938679864772,371.3845629999998,down,no,no,unk,unk,509,-1,2021-01-07 08:29,-1,368.25,-1.0,-1.0,-1.0,,yes,367.5,
2021-01-07 08:31,368.15,368.15,367.99,367.99,6127,368.0694829115557,368.7338619252365,369.3805538857788,370.2709439269103,371.36142966666654,down,yes,no,unk,yes,509,511,2021-01-07 08:29,-1,368.25,-1.0,-1.0,-1.0,,yes,367.5,2021-01-07 08:31
2021-01-07 08:32,368.01,368.06,367.75,367.75,7535,368.0295475476113,368.69527910463904,369.3482656900208,370.2458599077371,371.33809633333317,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,yes,367.5,2021-01-07 08:31
2021-01-07 08:33,367.71,367.8014,367.46,367.64,9028,367.98085410415985,368.6538956103395,369.314438646654,370.2199309534313,371.3145656666665,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,no,367.46,2021-01-07 08:31
2021-01-07 08:34,367.5118,367.515,367.355,367.355,7441,367.9026223411399,368.6029585275811,369.2756378813737,370.1914241777752,371.2910156666665,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,no,367.355,2021-01-07 08:31
2021-01-07 08:35,367.41,367.41,367.2936,367.35,6027,367.8335445484974,368.55382289904855,369.2375064381782,370.16315130038447,371.26735599999984,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,no,367.2936,2021-01-07 08:31
2021-01-07 08:36,367.41,367.47,367.32,367.46,9432,367.78685147993525,368.51092788339963,369.2023082908875,370.13625427252,371.24512266666653,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,yes,367.2936,2021-01-07 08:31
2021-01-07 08:37,367.485,367.485,367.32,367.4,6953,367.73849504494336,368.4673620840506,369.16661901780066,370.1090278618481,371.22228233333317,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,yes,367.2936,2021-01-07 08:31
2021-01-07 08:38,367.3201,367.68,367.3201,367.57199999999995,11323,367.7176831643255,368.4322498454604,369.13504240358674,370.08378380352127,371.20148899999987,down,no,no,unk,unk,509,511,2021-01-07 08:29,-1,368.25,367.75,368.27,367.23,bear,yes,367.2936,2021-01-07 08:31
