time,open,high,low,close,volume
2020-10-01 07:05,252.94,252.94,252.18,252.33,12626
2020-10-01 07:06,252.27,252.4711,251.96,252.1,16551
2020-10-01 07:07,252.0292,252.46,251.77,251.77,11303
2020-10-01 07:08,251.7,251.81,251.51,251.65,10425
2020-10-01 07:09,251.6,251.72,251.48,251.6901,8010
2020-10-01 07:10,251.74,252.015,251.68,251.83,10877
2020-10-01 07:11,251.92,251.959,250.8217,250.864,23855
2020-10-01 07:12,250.93,251.28,250.81,250.885,13071
2020-10-01 07:13,250.87,251.38,250.86,251.2896,9618
2020-10-01 07:14,251.39,252.12,251.39,251.96,8230
2020-10-01 07:15,251.955,252.3,251.955,252.06,7535
2020-10-01 07:16,251.98,252.22,251.71,251.72,10944
2020-10-01 07:17,251.87,252.43,251.77,252.22,14437
2020-10-01 07:18,252.26,252.7,252.23,252.69,10689
2020-10-01 07:19,252.51,253,252.33,252.89,35711
2020-10-01 07:20,252.84,253.16,252.84,253.09,14597
2020-10-01 07:21,253.16,253.29,253.07,253.24,8337
2020-10-01 07:22,253.2,253.2,252.73,253.04,9072
2020-10-01 07:23,253.01,253.46,252.86,253.072,9584
2020-10-01 07:24,253.15,253.27,252.99,253.15,4299
2020-10-01 07:25,253,253,252.3009,252.5,11452
2020-10-01 07:26,252.61,252.8099,252.32,252.48,7711
2020-10-01 07:27,252.46,252.56,252.45,252.47,2913
2020-10-01 07:28,252.55,252.72,252.4648,252.6748,4990
2020-10-01 07:29,252.74,253.1,252.74,253.095,4561
2020-10-01 07:30,253.1356,253.29,252.84,253.22,6680
2020-10-01 07:31,253.14,253.49,253.14,253.435,6019
2020-10-01 07:32,253.38,253.5,253.26,253.295,8184
2020-10-01 07:33,253.36,253.6,253.3501,253.58,8633
2020-10-01 07:34,253.52,253.7395,253.52,253.7395,5463
2020-10-01 07:35,253.68,254.11,253.6,253.84,10691
2020-10-01 07:36,253.77,254.05,253.67,253.91,10649
2020-10-01 07:37,253.98,254.4,253.98,254.4,10881
2020-10-01 07:38,254.5,254.5,254.08,254.17,9905
2020-10-01 07:39,254.145,254.36,254.145,254.33,7900
2020-10-01 07:40,254.355,254.51,254.2405,254.2405,7680
2020-10-01 07:41,254.24,254.3,254.03,254.128,11254
2020-10-01 07:42,254.13,254.24,253.9,253.99,7442
2020-10-01 07:43,254.06,254.19,253.96,254.05,6119
2020-10-01 07:44,254.03,254.25,254.03,254.1676,7278
2020-10-01 07:45,254.17,254.3799,254.17,254.2843,5496
2020-10-01 07:46,254.24,254.36,254.115,254.36,7058
2020-10-01 07:47,254.31,254.34,253.9062,253.9062,10786
2020-10-01 07:48,253.905,253.905,253.675,253.77,12474
2020-10-01 07:49,253.83,253.87,253.5065,253.69,6365
2020-10-01 07:50,253.69,253.84,253.5644,253.81,4948
2020-10-01 07:51,253.88,254.01,253.775,253.98,6567
2020-10-01 07:52,253.99,254.2799,253.99,254.09,8450
2020-10-01 07:53,254.045,254.3,253.89,254.26,7397
2020-10-01 07:54,254.12,254.44,254.095,254.23,13209
2020-10-01 07:55,254.24,254.34,254.16,254.32,7834
2020-10-01 07:56,254.22,254.22,253.7,253.94,15146
2020-10-01 07:57,253.94,254.01,253.745,253.955,5346
2020-10-01 07:58,253.97,254.175,253.86,253.98,9720
2020-10-01 07:59,253.85,254.36,253.78,254.32,5831
2020-10-01 08:00,254.38,254.58,253.825,253.825,13981
2020-10-01 08:01,254.0843,254.16,253.87,253.96,5190
2020-10-01 08:02,253.83,254.02,253.83,254.02,4372
2020-10-01 08:03,254,254.49,254,254.13,9885
2020-10-01 08:04,254.12,254.305,253.92,254.18,8979
2020-10-01 08:05,254.185,254.27,254.01,254.01,5941
2020-10-01 08:06,254,254.35,253.93,254.175,7665
2020-10-01 08:07,254.15,254.27,254,254.09,13924
2020-10-01 08:08,254.048,254.048,253.8,253.88,13872
2020-10-01 08:09,253.98,253.98,253.6,253.61,17120
2020-10-01 08:10,253.5106,253.56,252.9101,253.02,11634
2020-10-01 08:11,253.15,253.5,253.05,253.5,5012
2020-10-01 08:12,253.38,253.75,253.34,253.57,5428
2020-10-01 08:13,253.6,253.85,253.59,253.8399,7896
2020-10-01 08:14,253.79,253.97,253.555,253.67,6756
2020-10-01 08:15,253.65,253.99,253.65,253.8,5063
2020-10-01 08:16,253.81,253.87,253.72,253.72,3982
2020-10-01 08:17,253.8,253.8,253.54,253.63,4832
2020-10-01 08:18,253.68,253.88,253.67,253.725,5885
2020-10-01 08:19,253.665,253.69,253.5,253.61,3559
2020-10-01 08:20,253.49,253.65,253.47,253.565,5238
2020-10-01 08:21,253.41,253.61,253.25,253.57,5966
2020-10-01 08:22,253.53,253.75,253.5,253.75,4375
2020-10-01 08:23,253.74,253.795,253.6,253.695,6601
2020-10-01 08:24,253.7,254,253.62,254,7460
2020-10-01 08:25,253.95,254.08,253.8,253.86,8810
2020-10-01 08:26,253.86,253.91,253.55,253.55,5812
2020-10-01 08:27,253.56,253.71,253.525,253.64,6758
2020-10-01 08:28,253.64,253.84,253.63,253.77,4401
2020-10-01 08:29,253.79,253.7941,253.61,253.67,8693
2020-10-01 08:30,253.62,253.73,253.62,253.68,8246
2020-10-01 08:31,253.73,253.93,253.71,253.835,6828
2020-10-01 08:32,253.8,254.05,253.74,254.05,11262
2020-10-01 08:33,254.121,254.29,254.035,254.205,5623
2020-10-01 08:34,254.185,254.44,254.185,254.3386,6913
2020-10-01 08:35,254.34,254.56,254.33,254.5,15327
2020-10-01 08:36,254.43,254.61,254.36,254.46,9954
2020-10-01 08:37,254.38,254.38,254.04,254.04,12670
2020-10-01 08:38,254.07,254.425,254.07,254.27,10109
2020-10-01 08:39,254.2,254.395,254.19,254.21,4335
2020-10-01 08:40,254.29,254.45,254.29,254.41,4813
2020-10-01 08:41,254.4,254.4,254.19,254.236,4342
2020-10-01 08:42,254.18,254.2399,254.07,254.0796,7116
2020-10-01 08:43,254.07,254.18,254,254.18,6239
2020-10-01 08:44,254.18,254.375,254.18,254.375,6549
2020-10-01 08:45,254.4,254.45,254.18,254.33,6914
2020-10-01 08:46,254.33,254.382,253.84,253.94,6484
2020-10-01 08:47,253.87,253.9315,253.8,253.87,6193
2020-10-01 08:48,253.875,254.0299,253.48,253.66,14334
2020-10-01 08:49,253.6201,253.74,253.34,253.34,8880
2020-10-01 08:50,253.37,253.65,253.36,253.52,6981
2020-10-01 08:51,253.51,253.53,253.35,253.47,5204
2020-10-01 08:52,253.48,253.68,253.45,253.6,14132
2020-10-01 08:53,253.59,253.7,253.47,253.6599,7773
2020-10-01 08:54,253.5676,253.63,253.4,253.5,6230
2020-10-01 08:55,253.41,253.53,253.3,253.4707,10297
2020-10-01 08:56,253.39,253.55,253.29,253.46,6129
2020-10-01 08:57,253.48,253.6899,253.36,253.36,5374
2020-10-01 08:58,253.4,253.4,253.12,253.19,4675
2020-10-01 08:59,253.21,253.35,252.99,253.29,7877
2020-10-01 09:00,253.29,253.4,253.19,253.305,6408
2020-10-01 09:01,253.21,253.269,252.69,252.69,14820
2020-10-01 09:02,252.69,252.9,252.6874,252.855,10599
2020-10-01 09:03,252.86,252.9517,252.51,252.595,10248
2020-10-01 09:04,252.575,252.8414,252.5,252.785,7898
2020-10-01 09:05,252.75,252.75,252.43,252.48,7443
2020-10-01 09:06,252.415,252.5508,252.39,252.46,4681
2020-10-01 09:07,252.365,252.52,252.33,252.51,4697
2020-10-01 09:08,252.55,252.6099,252.5,252.565,4710
2020-10-01 09:09,252.5895,252.64,252.45,252.5383,5865
2020-10-01 09:10,252.525,252.69,252.4,252.6316,13333
2020-10-01 09:11,252.66,252.72,252.61,252.61,7910
2020-10-01 09:12,252.51,252.955,252.46,252.955,11268
2020-10-01 09:13,252.91,253.09,252.83,252.97,10408
2020-10-01 09:14,252.89,252.98,252.805,252.98,3373
2020-10-01 09:15,252.9,253.11,252.66,252.66,7949
2020-10-01 09:16,252.54,252.56,252.36,252.56,12153
2020-10-01 09:17,252.53,252.6,252.46,252.57,2517
2020-10-01 09:18,252.43,252.43,252.2301,252.39,4028
2020-10-01 09:19,252.43,252.55,252.38,252.5,2875
2020-10-01 09:20,252.59,252.7378,252.5692,252.7378,2808
2020-10-01 09:21,252.77,253.27,252.77,253.26,18271
2020-10-01 09:22,253.4,253.655,253.23,253.23,14251
2020-10-01 09:23,253.23,253.5,253.23,253.37,11268
2020-10-01 09:24,253.36,253.56,253.34,253.42,12347
2020-10-01 09:25,253.4,253.56,253.33,253.502,9226
2020-10-01 09:26,253.4923,253.4923,253.16,253.16,7209
2020-10-01 09:27,253.185,253.23,253.05,253.17,8670
2020-10-01 09:28,253.18,253.2,253.15,253.16,2350
2020-10-01 09:29,253.17,253.24,253.09,253.1084,4156
2020-10-01 09:30,253.1,253.18,253.1,253.15,4066
2020-10-01 09:31,253.2,253.33,253.17,253.33,3817
2020-10-01 09:32,253.31,253.375,253.21,253.21,3038
2020-10-01 09:33,253.21,253.34,253.185,253.34,6013
2020-10-01 09:34,253.3225,253.41,253.3,253.35,5373
2020-10-01 09:35,253.3,253.34,253.07,253.12,6017
2020-10-01 09:36,253.065,253.075,252.79,252.895,6643
2020-10-01 09:37,252.95,252.97,252.8,252.8,4280
2020-10-01 09:38,252.74,252.885,252.59,252.885,5102
2020-10-01 09:39,252.93,253.07,252.93,253.02,4430
2020-10-01 09:40,252.98,253.15,252.98,253.14,4675
2020-10-01 09:41,253.13,253.2775,253.1,253.24,3564
2020-10-01 09:42,253.26,253.315,253.21,253.21,6132
2020-10-01 09:43,253.275,253.31,253.2,253.2,3293
2020-10-01 09:44,253.18,253.18,252.92,252.98,6605
2020-10-01 09:45,252.94,253.27,252.82,253.14,6445
2020-10-01 09:46,253.15,253.42,253.14,253.3283,3645
2020-10-01 09:47,253.41,253.47,253.4,253.43,3816
2020-10-01 09:48,253.53,253.53,253.32,253.35,4298
2020-10-01 09:49,253.39,253.41,253.34,253.34,2545
2020-10-01 09:50,253.305,253.37,253.28,253.35,3280
2020-10-01 09:51,253.34,253.545,253.33,253.372,4330
2020-10-01 09:52,253.355,253.355,253.05,253.05,4204
2020-10-01 09:53,253.09,253.3,253.02,253.29,10915
2020-10-01 09:54,253.345,253.445,253.3208,253.445,3444
2020-10-01 09:55,253.38,253.45,253.34,253.365,7498
2020-10-01 09:56,253.36,253.41,253.3,253.34,5948
2020-10-01 09:57,253.4199,253.4199,253.2,253.37,12104
2020-10-01 09:58,253.29,253.31,253.1054,253.13,3403
2020-10-01 09:59,253.1795,253.39,253.08,253.35,4287
2020-10-01 10:00,253.35,253.53,253.35,253.52,5612
2020-10-01 10:01,253.5501,253.775,253.5501,253.775,6123
2020-10-01 10:02,253.76,253.8,253.69,253.7937,7760
2020-10-01 10:03,253.78,253.84,253.78,253.815,5549
2020-10-01 10:04,253.84,253.87,253.77,253.8346,4356
2020-10-01 10:05,253.84,253.99,253.84,253.99,5429
2020-10-01 10:06,253.98,254.17,253.97,254.16,9677
2020-10-01 10:07,254.13,254.14,254.08,254.11,3082
2020-10-01 10:08,254.12,254.22,254.12,254.1675,6381
2020-10-01 10:09,254.24,254.34,254.2059,254.2936,6066
2020-10-01 10:10,254.275,254.275,254.24,254.24,3693
2020-10-01 10:11,254.27,254.33,254.13,254.13,6391
2020-10-01 10:12,254.2,254.2,253.91,253.91,5203
2020-10-01 10:13,253.84,253.9,253.76,253.9,8011
2020-10-01 10:14,253.955,253.9847,253.78,253.79,6397
2020-10-01 10:15,253.8,253.98,253.8,253.98,4342
2020-10-01 10:16,253.95,253.95,253.455,253.51,8488
2020-10-01 10:17,253.52,253.8,253.52,253.78,8403
2020-10-01 10:18,253.77,253.81,253.68,253.77,3516
2020-10-01 10:19,253.8,253.805,253.61,253.7,5652
2020-10-01 10:20,253.74,253.76,253.69,253.7452,3346
2020-10-01 10:21,253.79,253.79,253.5503,253.675,5932
2020-10-01 10:22,253.64,253.6894,253.56,253.6894,3434
2020-10-01 10:23,253.63,253.8,253.58,253.71,5417
2020-10-01 10:24,253.72,253.87,253.71,253.81,4173
2020-10-01 10:25,253.78,253.9017,253.67,253.735,5581
2020-10-01 10:26,253.73,253.98,253.72,253.8,5425
2020-10-01 10:27,253.79,253.82,253.48,253.54,4647
2020-10-01 10:28,253.46,253.55,253.2715,253.55,12803
2020-10-01 10:29,253.57,253.73,253.5601,253.72,5096
2020-10-01 10:30,253.655,253.76,253.52,253.665,4366
2020-10-01 10:31,253.69,253.75,253.57,253.67,4423
2020-10-01 10:32,253.68,253.77,253.49,253.56,9581
2020-10-01 10:33,253.525,253.76,253.495,253.75,7097
2020-10-01 10:34,253.67,253.72,253.54,253.6,5805
2020-10-01 10:35,253.5899,253.6719,253.535,253.65,7816
2020-10-01 10:36,253.68,253.8,253.68,253.7,9373
2020-10-01 10:37,253.73,253.79,253.7,253.79,4671
2020-10-01 10:38,253.7,253.76,253.63,253.7,3231
2020-10-01 10:39,253.68,253.85,253.64,253.81,6222
2020-10-01 10:40,253.81,253.91,253.75,253.83,4481
2020-10-01 10:41,253.8699,253.895,253.71,253.71,5091
2020-10-01 10:42,253.67,253.67,253.42,253.42,5596
2020-10-01 10:43,253.56,253.61,253.5,253.585,3506
2020-10-01 10:44,253.63,253.63,253.53,253.62,5488
2020-10-01 10:45,253.67,253.68,253.48,253.6,5031
2020-10-01 10:46,253.57,253.69,253.5,253.67,4929
2020-10-01 10:47,253.65,253.71,253.54,253.54,5883
2020-10-01 10:48,253.57,253.69,253.51,253.51,2838
2020-10-01 10:49,253.6,253.61,253.4,253.5,7138
2020-10-01 10:50,253.53,253.55,253.325,253.52,6214
2020-10-01 10:51,253.46,253.571,253.44,253.54,5119
2020-10-01 10:52,253.56,253.63,253.55,253.63,4649
2020-10-01 10:53,253.61,253.8,253.61,253.73,4506
2020-10-01 10:54,253.78,253.89,253.73,253.85,7309
2020-10-01 10:55,253.82,253.86,253.67,253.725,6187
2020-10-01 10:56,253.7,253.9,253.65,253.87,6542
2020-10-01 10:57,253.87,253.87,253.77,253.86,6228
2020-10-01 10:58,253.735,253.79,253.55,253.55,5354
2020-10-01 10:59,253.54,253.66,252.6911,253.09,37334
2020-10-01 11:00,253.18,253.74,252.9963,253.06,20849
2020-10-01 11:01,252.96,253.08,252.41,252.44,10356
2020-10-01 11:02,252.39,252.55,252.17,252.55,8272
2020-10-01 11:03,252.52,252.52,252.27,252.48,5070
2020-10-01 11:04,252.45,252.81,252.4,252.7,8641
2020-10-01 11:05,252.64,252.7899,252.56,252.71,8953
2020-10-01 11:06,252.605,252.62,252.1,252.24,10727
2020-10-01 11:07,252.24,252.49,252.24,252.405,6602
2020-10-01 11:08,252.33,252.38,252.0262,252.25,19981
2020-10-01 11:09,252.28,252.57,252.13,252.4,7762
2020-10-01 11:10,252.52,252.61,252.39,252.58,8262
2020-10-01 11:11,252.67,252.72,252.6,252.685,3828
2020-10-01 11:12,252.77,252.82,252.38,252.46,7456
2020-10-01 11:13,252.46,252.68,252.31,252.57,5589
2020-10-01 11:14,252.62,252.87,252.5,252.5,4448
2020-10-01 11:15,252.465,252.55,252.22,252.22,91116
2020-10-01 11:16,252.114,252.39,252.05,252.33,6756
2020-10-01 11:17,252.28,252.465,252.16,252.25,8905
2020-10-01 11:18,252.18,252.305,252.09,252.09,5482
2020-10-01 11:19,252.086,252.52,252.086,252.43,4685
2020-10-01 11:20,252.465,252.815,252.42,252.78,5628
2020-10-01 11:21,252.76,252.94,252.71,252.93,5781
2020-10-01 11:22,252.9,252.955,252.67,252.955,12314
2020-10-01 11:23,252.905,253.02,252.78,252.78,12652
2020-10-01 11:24,252.77,252.965,252.755,252.89,4517
2020-10-01 11:25,252.915,252.99,252.83,252.9399,5943
2020-10-01 11:26,252.945,253.17,252.91,253.005,4535
2020-10-01 11:27,252.97,253.25,252.97,253.19,5722
2020-10-01 11:28,253.24,253.57,253.22,253.55,7619
2020-10-01 11:29,253.52,253.55,253.48,253.53,5341
2020-10-01 11:30,253.51,253.5632,253.3704,253.53,9868
2020-10-01 11:31,253.55,253.595,253.48,253.57,4901
2020-10-01 11:32,253.58,253.58,253.44,253.53,4575
2020-10-01 11:33,253.555,253.555,253.405,253.495,3603
2020-10-01 11:34,253.41,253.62,253.3872,253.62,10518
2020-10-01 11:35,253.61,253.77,253.59,253.71,5445
2020-10-01 11:36,253.77,253.85,253.73,253.85,3132
2020-10-01 11:37,253.85,253.96,253.69,253.755,4871
2020-10-01 11:38,253.7625,253.92,253.7625,253.86,4825
2020-10-01 11:39,253.9066,253.95,253.7701,253.8,13792
2020-10-01 11:40,253.85,254,253.85,253.89,5863
2020-10-01 11:41,253.86,253.9,253.715,253.76,4501
2020-10-01 11:42,253.76,253.86,253.76,253.8,3280
2020-10-01 11:43,253.9,253.96,253.84,253.84,4717
2020-10-01 11:44,253.93,254.035,253.9,254.01,7055
2020-10-01 11:45,253.94,253.945,253.79,253.8272,3876
2020-10-01 11:46,253.85,253.86,253.7,253.7,4104
2020-10-01 11:47,253.68,253.68,253.4308,253.57,5124
2020-10-01 11:48,253.515,253.765,253.42,253.7575,8500
2020-10-01 11:49,253.72,253.8939,253.7,253.71,5032
2020-10-01 11:50,253.73,254.06,253.63,254.03,6946
2020-10-01 11:51,254.04,254.24,254.0161,254.1194,4102
2020-10-01 11:52,254.089,254.089,253.93,253.935,2832
2020-10-01 11:53,253.98,253.98,253.8974,253.9399,3050
2020-10-01 11:54,253.95,254.02,253.87,254.02,5461
2020-10-01 11:55,253.985,254.02,253.91,254.02,5028
2020-10-01 11:56,254.01,254.2,254.01,254.2,5692
2020-10-01 11:57,254.22,254.22,254.025,254.03,4032
2020-10-01 11:58,254.08,254.13,254.005,254.02,4126
2020-10-01 11:59,254.04,254.05,253.89,254.02,7809
2020-10-01 12:00,254.04,254.22,254.04,254.18,6894
2020-10-01 12:01,254.22,254.23,254.11,254.2,8779
2020-10-01 12:02,254.27,254.43,254.27,254.355,7527
2020-10-01 12:03,254.33,254.44,254.3,254.41,6894
2020-10-01 12:04,254.41,254.49,254.41,254.44,9664
2020-10-01 12:05,254.43,254.5,254.415,254.445,7765
2020-10-01 12:06,254.43,254.43,254.165,254.23,7481
2020-10-01 12:07,254.24,254.27,254.09,254.125,10544
2020-10-01 12:08,254.17,254.28,254.115,254.13,6170
2020-10-01 12:09,254.08,254.15,254,254.15,5925
2020-10-01 12:10,254.18,254.34,254.14,254.339,6294
2020-10-01 12:11,254.29,254.29,254.11,254.15,7227
2020-10-01 12:12,254.12,254.28,254.11,254.21,10644
2020-10-01 12:13,254.16,254.18,253.93,253.99,5152
2020-10-01 12:14,253.95,254.02,253.85,253.88,6498
2020-10-01 12:15,253.93,253.94,253.61,253.64,10317
2020-10-01 12:16,253.64,253.72,253.63,253.645,5463
2020-10-01 12:17,253.6201,253.645,253.57,253.64,3699
2020-10-01 12:18,253.6335,253.72,253.55,253.64,8904
2020-10-01 12:19,253.63,253.64,253.39,253.39,4863
2020-10-01 12:20,253.32,253.4,253.31,253.35,6060
2020-10-01 12:21,253.38,253.39,253.27,253.32,8731
2020-10-01 12:22,253.17,253.2067,252.97,253,9190
2020-10-01 12:23,252.9922,253.17,252.97,253.17,7361
2020-10-01 12:24,253.2,253.28,253.14,253.17,10106
2020-10-01 12:25,253.12,253.15,252.91,252.99,7823
2020-10-01 12:26,252.99,252.99,252.775,252.84,10816
2020-10-01 12:27,252.88,253.15,252.84,253.15,8351
2020-10-01 12:28,253.17,253.31,253.17,253.21,9798
2020-10-01 12:29,253.215,253.215,252.97,253.16,6664
2020-10-01 12:30,253.16,253.49,253.13,253.49,5412
2020-10-01 12:31,253.42,253.49,253.23,253.23,14634
2020-10-01 12:32,253.22,253.23,253.03,253.08,9027
2020-10-01 12:33,253.08,253.3952,253.07,253.3952,9631
2020-10-01 12:34,253.44,253.45,253.27,253.335,6633
2020-10-01 12:35,253.3,253.31,253.15,253.18,7851
2020-10-01 12:36,253.18,253.18,253.04,253.06,8579
2020-10-01 12:37,253.08,253.22,253.06,253.08,13485
2020-10-01 12:38,253.07,253.11,252.487,252.56,12230
2020-10-01 12:39,252.56,253.02,252.56,253.02,10152
2020-10-01 12:40,253.04,253.16,252.94,252.94,14229
2020-10-01 12:41,252.86,253.11,252.8104,253.07,11402
2020-10-01 12:42,253.09,253.1,252.96,253.01,10808
2020-10-01 12:43,252.98,253.09,252.92,253.04,10571
2020-10-01 12:44,253.02,253.09,252.92,252.99,9388
2020-10-01 12:45,252.95,253.04,252.75,252.925,15473
2020-10-01 12:46,252.81,252.83,252.72,252.8,9312
2020-10-01 12:47,252.8,252.975,252.8,252.83,13341
2020-10-01 12:48,252.86,252.93,252.71,252.915,13922
2020-10-01 12:49,252.87,252.91,252.73,252.77,12411
2020-10-01 12:50,252.8,253.36,252.8,253.25,24391
2020-10-01 12:51,253.25,253.32,253.15,253.205,12411
2020-10-01 12:52,253.21,253.245,253.08,253.18,12804
2020-10-01 12:53,253.16,253.2299,253.04,253.19,15639
2020-10-01 12:54,253.165,253.38,253.16,253.171,21075
2020-10-01 12:55,253.21,253.25,253.0792,253.24,28495
2020-10-01 12:56,253.26,253.39,253.19,253.36,27627
2020-10-01 12:57,253.3515,253.43,253.26,253.32,30544
2020-10-01 12:58,253.305,253.51,253.2,253.51,30538
2020-10-01 12:59,253.48,253.57,253.36,253.37,71074
2020-10-01 13:00,253.45,253.45,253.45,253.45,36468
2020-10-01 13:01,253.45,253.45,253.45,253.45,53255
2020-10-01 13:02,253.74,253.75,253.74,253.75,1025
2020-10-01 13:03,253.75,253.75,253.75,253.75,345
2020-10-01 13:04,253.45,253.45,253.45,253.45,18900
2020-10-01 13:10,253.4247,253.4247,253.4247,253.4247,187
2020-10-01 13:18,253.45,253.45,253.45,253.45,2409
2020-10-01 13:21,253.45,253.45,253.45,253.45,23018
2020-10-01 13:29,253.4,253.4,253.4,253.4,142
2020-10-01 13:30,253.43,253.43,253.43,253.43,117
2020-10-01 13:50,254.69,254.69,254.69,254.69,1006
2020-10-01 13:51,254,254,254,254,453
2020-10-01 13:53,253.9,253.9,253.9,253.9,405
2020-10-01 13:54,254.07,254.07,254.07,254.07,104
2020-10-01 13:55,254,254,254,254,100
2020-10-01 13:56,254,254,254,254,400
2020-10-01 13:57,254.48,254.48,254.48,254.48,439
2020-10-02 04:31,247.61,247.61,247.61,247.61,610
2020-10-02 04:41,247.33,247.33,247.33,247.33,349
2020-10-02 04:44,247.3,247.3,247.3,247.3,300
2020-10-02 04:53,247.6,247.6,247.6,247.6,325
2020-10-02 04:54,247.3,247.3,247.3,247.3,148
2020-10-02 05:00,247.55,248.5,247.3,248.1,18517
2020-10-02 05:01,247.5,247.5,247.5,247.5,298
2020-10-02 05:02,248.3531,248.3531,248.3531,248.3531,393
2020-10-02 05:06,248.1,248.39,248.1,248.39,726
2020-10-02 05:07,248.8,249,248.8,249,458
2020-10-02 05:08,249,249,249,249,155
2020-10-02 05:17,248.87,248.87,248.87,248.87,1188
