time,open,high,low,close,volume
2021-01-06 06:30,373.82,374.44,372.92,373.495,51696
2021-01-06 06:31,373.1801,373.465,372.22,373.07,12131
2021-01-06 06:32,372.915,373.41,372.575,373.01,19379
2021-01-06 06:33,372.935,373.4427,372.78,373.205,10580
2021-01-06 06:34,373.215,373.8274,373.215,373.57,14443
2021-01-06 06:35,373.66,373.92,373.245,373.68,15004
2021-01-06 06:36,373.82,374.105,373.6,373.68,18188
2021-01-06 06:37,373.81,374.64,373.71,374.64,6674
2021-01-06 06:38,374.3,374.38,373.8995,374.275,13177
2021-01-06 06:39,373.94,374.145,373.31,373.31,10207
2021-01-06 06:40,373.435,373.62,373.13,373.23,10191
2021-01-06 06:41,373.15,373.58,373.01,373.03,6165
2021-01-06 06:42,373.4613,373.4613,372.87,373,7843
2021-01-06 06:43,372.96,373.14,372.62,372.77,7174
2021-01-06 06:44,372.69,372.95,372.64,372.85,4217
2021-01-06 06:45,372.91,373.34,372.5,373.34,12359
2021-01-06 06:46,373.44,373.76,373.3,373.3,12762
2021-01-06 06:47,373.25,373.78,373.22,373.725,4300
2021-01-06 06:48,373.87,373.87,373.34,373.6,7539
2021-01-06 06:49,373.7,373.715,373.425,373.6,5389
2021-01-06 06:50,373.58,373.695,373.45,373.655,7575
2021-01-06 06:51,373.67,374.06,373.67,374.02,6830
2021-01-06 06:52,373.89,374.09,373.63,373.895,6751
2021-01-06 06:53,373.962,373.962,373.65,373.785,3851
2021-01-06 06:54,373.7,374.0212,373.68,373.92,4855
2021-01-06 06:55,374.02,374.02,373.5,373.57,5472
2021-01-06 06:56,373.57,373.77,373.29,373.345,3921
2021-01-06 06:57,373.315,373.4899,373.06,373.28,6844
2021-01-06 06:58,373.38,373.65,373.31,373.56,4672
2021-01-06 06:59,373.4101,373.6888,373.31,373.38,5893
2021-01-06 07:00,373.52,373.56,372.82,373.155,8540
2021-01-06 07:01,373.2336,373.78,373.2336,373.63,7732
2021-01-06 07:02,373.76,374.18,373.76,374.05,8902
2021-01-06 07:03,374.05,374.6,374.05,374.46,6082
2021-01-06 07:04,374.36,374.535,374.23,374.39,22238
2021-01-06 07:05,374.1901,374.4,374.18,374.2213,7208
2021-01-06 07:06,374.08,374.08,373.7,373.805,5577
2021-01-06 07:07,373.85,373.9,373.455,373.455,3741
2021-01-06 07:08,373.4505,373.6,373.42,373.6,3950
2021-01-06 07:09,373.82,373.87,373.55,373.55,4519
2021-01-06 07:10,373.62,373.93,373.6015,373.86,3505
2021-01-06 07:11,373.83,373.91,373.5699,373.725,2383
2021-01-06 07:12,373.7255,373.82,373.245,373.29,11660
2021-01-06 07:13,373.25,373.3399,372.95,372.95,4960
2021-01-06 07:14,373.06,373.14,372.84,373.0029,8197
2021-01-06 07:15,372.96,373.16,372.92,372.92,4802
2021-01-06 07:16,372.96,372.96,372.75,372.75,8816
2021-01-06 07:17,372.6,372.716,372.54,372.62,5470
2021-01-06 07:18,372.665,372.665,372.29,372.29,7518
2021-01-06 07:19,372.28,372.6278,372.28,372.32,4482
2021-01-06 07:20,372.38,372.5299,372.0987,372.0987,6012
2021-01-06 07:21,372.24,372.31,371.82,372.31,19997
2021-01-06 07:22,372.15,372.58,372.15,372.5,4905
2021-01-06 07:23,372.38,372.71,372.37,372.415,6120
2021-01-06 07:24,372.51,372.905,372.51,372.82,5536
2021-01-06 07:25,372.66,372.83,372.58,372.65,4204
2021-01-06 07:26,372.6048,372.9088,372.6,372.6,3785
2021-01-06 07:27,372.716,373,372.716,372.753,4753
2021-01-06 07:28,372.88,372.89,372.5,372.53,8153
2021-01-06 07:29,372.623,372.623,372.345,372.345,5098
2021-01-06 07:30,372.44,372.67,372.44,372.66,3496
2021-01-06 07:31,372.67,372.835,372.44,372.54,9102
2021-01-06 07:32,372.44,372.6861,372.43,372.5967,5007
2021-01-06 07:33,372.59,372.61,372.44,372.61,3838
2021-01-06 07:34,372.6054,372.6786,372.4,372.43,4427
2021-01-06 07:35,372.36,372.43,372.22,372.345,6532
2021-01-06 07:36,372.27,372.49,372.2,372.49,3355
2021-01-06 07:37,372.32,372.32,372.05,372.165,7095
2021-01-06 07:38,372.1798,372.24,372.07,372.24,4459
2021-01-06 07:39,372.2276,372.24,372,372.07,4874
2021-01-06 07:40,372.08,372.1,372.06,372.06,1176
2021-01-06 07:41,372.1138,372.1138,371.88,371.88,11195
2021-01-06 07:42,371.8923,371.9528,371.8,371.88,7262
2021-01-06 07:43,371.97,372.46,371.97,372.46,6261
2021-01-06 07:44,372.3818,372.73,372.3818,372.555,8774
2021-01-06 07:45,372.519,372.6,372.4,372.5429,6488
2021-01-06 07:46,372.58,372.65,372.45,372.45,5630
2021-01-06 07:47,372.5,372.73,372.39,372.65,9251
2021-01-06 07:48,372.665,372.8404,372.58,372.81,4680
2021-01-06 07:49,372.8,372.85,372.75,372.75,3016
2021-01-06 07:50,372.82,373.15,372.813,373.15,6109
2021-01-06 07:51,373.03,373.35,372.99,373.35,8405
2021-01-06 07:52,373.3237,373.4,372.9425,372.9425,6725
2021-01-06 07:53,372.99,373.12,372.785,372.79,5765
