time,open,high,low,close,volume
2020-10-20 06:30,239.8,240.26,239.65,239.8,35998
2020-10-20 06:31,239.24,239.51,239.2,239.51,1262
2020-10-20 06:32,239.51,239.51,239.07,239.11,639
2020-10-20 06:33,239.73,239.97,239.222,239.222,2886
2020-10-20 06:34,239.65,239.65,239.65,239.65,343
2020-10-20 06:35,239.485,239.83,239.485,239.83,3019
2020-10-20 06:36,239.755,239.755,239.625,239.6925,1161
2020-10-20 06:37,239.66,239.805,239.66,239.72,1431
2020-10-20 06:38,239.65,240,239.65,239.88,13538
2020-10-20 06:39,239.9497,240.3225,239.9497,239.951,6633
2020-10-20 06:41,240.125,240.16,239.9,239.9,3958
2020-10-20 06:42,239.91,239.91,239.9,239.9,1028
2020-10-20 06:44,240.01,240.23,239.95,240.23,1626
2020-10-20 06:45,240.15,240.42,240.05,240.2052,2093
2020-10-20 06:46,240.11,240.18,239.97,240.18,2024
2020-10-20 06:47,240.095,240.2584,240.09,240.2584,887
2020-10-20 06:48,240.07,240.36,240.04,240.36,2406
2020-10-20 06:49,240.3891,240.59,240.3217,240.44,2957
2020-10-20 06:50,240.56,240.75,240.515,240.515,3556
2020-10-20 06:51,240.7,240.72,240.52,240.52,2437
2020-10-20 06:52,240.61,240.686,240.38,240.51,3493
2020-10-20 06:53,240.5,240.5,240.25,240.25,4396
2020-10-20 06:54,240.25,240.42,240.25,240.42,952
2020-10-20 06:55,240.74,240.76,240.51,240.51,2082
2020-10-20 06:56,240.4,240.41,240.27,240.41,1727
2020-10-20 06:57,240.41,240.41,240.18,240.18,1587
2020-10-20 06:58,240.2,240.43,240.18,240.43,2688
2020-10-20 06:59,240.52,240.715,240.52,240.71,1457
2020-10-20 07:00,240.69,240.84,240.545,240.63,2893
2020-10-20 07:01,240.67,240.8,240.535,240.535,1997
2020-10-20 07:02,240.43,240.56,240.365,240.49,1377
2020-10-20 07:03,240.4,240.4,240.21,240.285,1632
2020-10-20 07:04,240.23,240.23,240.11,240.185,2698
2020-10-20 07:05,240.11,240.11,239.53,239.76,3923
2020-10-20 07:06,239.64,239.64,239.3944,239.3944,1546
2020-10-20 07:07,239.38,239.78,239.38,239.78,1150
2020-10-20 07:08,239.81,239.81,239.605,239.605,2289
2020-10-20 07:09,239.67,239.67,239.47,239.47,1054
2020-10-20 07:10,239.555,239.66,239.555,239.66,423
2020-10-20 07:11,239.655,239.84,239.655,239.84,1675
2020-10-20 07:12,239.795,239.795,239.795,239.795,208
2020-10-20 07:13,239.76,239.76,239.66,239.73,2140
2020-10-20 07:14,239.765,239.765,239.7,239.7,628
2020-10-20 07:15,239.78,240.14,239.78,239.95,2784
2020-10-20 07:16,239.98,239.98,239.76,239.76,1220
2020-10-20 07:17,239.685,239.9994,239.675,239.9994,3092
2020-10-20 07:18,240,240.24,239.93,240.24,2783
2020-10-20 07:19,240.13,240.13,240.09,240.09,759
2020-10-20 07:21,239.79,239.79,239.65,239.69,995
2020-10-20 07:22,239.52,239.52,239.415,239.415,1179
2020-10-20 07:23,239.405,239.7105,239.36,239.7105,1628
2020-10-20 07:24,239.69,239.76,239.52,239.52,693
2020-10-20 07:25,239.5733,239.77,239.5733,239.77,1692
2020-10-20 07:26,239.99,239.99,239.72,239.83,997
2020-10-20 07:27,239.87,239.879,239.76,239.87,920
2020-10-20 07:28,240.0919,240.11,240.0919,240.11,413
2020-10-20 07:29,240.11,240.199,240,240.199,1368
2020-10-20 07:30,240.15,240.15,240.15,240.15,185
2020-10-20 07:31,240.04,240.09,239.88,239.88,1186
2020-10-20 07:32,239.9,240.05,239.9,240.05,389
2020-10-20 07:33,239.89,239.89,239.74,239.74,1006
2020-10-20 07:34,240.01,240.01,239.95,239.97,1068
2020-10-20 07:35,239.825,240.02,239.825,240.02,1017
2020-10-20 07:36,240.06,240.195,240.06,240.195,592
2020-10-20 07:37,240.18,240.62,240.18,240.5386,3124
2020-10-20 07:38,240.67,240.67,240.66,240.66,273
2020-10-20 07:39,240.72,240.7899,240.69,240.7899,1154
2020-10-20 07:40,240.75,240.89,240.75,240.89,648
2020-10-20 07:41,240.919,240.919,240.61,240.7,3258
2020-10-20 07:42,240.7,240.83,240.7,240.78,3378
2020-10-20 07:43,240.6,240.89,240.58,240.89,2521
2020-10-20 07:44,240.99,241.0603,240.99,241.04,1565
2020-10-20 07:45,240.81,241.12,240.81,241.01,1827
2020-10-20 07:46,240.94,240.94,240.94,240.94,570
2020-10-20 07:47,240.9,240.9,240.75,240.75,1617
2020-10-20 07:48,240.71,240.71,240.42,240.505,1857
2020-10-20 07:49,240.72,240.83,240.65,240.83,759
2020-10-20 07:50,240.96,240.96,240.85,240.9358,2286
2020-10-20 07:51,240.85,240.87,240.85,240.87,1109
2020-10-20 07:52,240.87,240.87,240.66,240.705,2244
2020-10-20 07:53,240.66,240.725,240.51,240.51,1241
2020-10-20 07:54,240.305,240.32,240.305,240.32,819
2020-10-20 07:55,240.45,240.48,240.29,240.29,1361
2020-10-20 07:56,240.19,240.19,240.19,240.19,792
2020-10-20 07:57,240.16,240.18,240.05,240.05,1707
2020-10-20 07:58,240.13,240.24,240.07,240.24,1646
2020-10-20 07:59,240.32,240.365,240,240,6711
2020-10-20 08:00,239.85,239.85,239.5,239.5,1664
2020-10-20 08:01,239.67,239.67,239.41,239.62,2647
2020-10-20 08:02,239.62,239.65,239.51,239.65,1293
2020-10-20 08:03,239.54,239.54,239.3,239.3,920
2020-10-20 08:04,239.26,239.34,239.26,239.34,619
2020-10-20 08:05,239.43,239.43,239.26,239.305,914
2020-10-20 08:06,239.44,239.63,239.44,239.5,1773
2020-10-20 08:07,239.54,239.71,239.54,239.71,1146
2020-10-20 08:08,239.71,239.87,239.67,239.87,935
2020-10-20 08:09,239.88,239.92,239.88,239.92,701
2020-10-20 08:10,240.06,240.06,239.895,240.055,1943
2020-10-20 08:11,240.16,240.22,240.115,240.22,559
2020-10-20 08:12,240.31,240.31,240.1,240.11,2844
2020-10-20 08:13,240.1,240.105,240.09,240.105,1128
2020-10-20 08:14,240.19,240.33,240.19,240.33,1903
2020-10-20 08:15,240.265,240.34,240.2,240.29,2412
2020-10-20 08:16,240.25,240.37,240.21,240.21,1695
2020-10-20 08:17,240.29,240.44,240.275,240.275,2012
2020-10-20 08:18,240.31,240.48,240.275,240.41,1393
2020-10-20 08:19,240.48,240.53,240.44,240.47,2211
2020-10-20 08:20,240.5,240.5,240.36,240.4,2991
2020-10-20 08:21,240.385,240.6,240.3306,240.42,3614
2020-10-20 08:22,240.28,240.42,240.23,240.3,2072
2020-10-20 08:23,240.45,240.61,240.45,240.54,2377
2020-10-20 08:24,240.53,240.66,240.4188,240.65,1222
2020-10-20 08:25,240.74,240.88,240.74,240.81,3035
2020-10-20 08:26,240.88,240.88,240.74,240.77,2564
2020-10-20 08:27,240.64,240.64,240.56,240.57,1332
2020-10-20 08:28,240.58,240.59,240.52,240.52,724
2020-10-20 08:29,240.47,240.48,240.41,240.41,954
2020-10-20 08:30,240.43,240.455,240.43,240.455,893
2020-10-20 08:31,240.375,240.39,240.3,240.38,2315
2020-10-20 08:32,240.41,240.56,240.41,240.46,1577
2020-10-20 08:33,240.3904,240.42,240.3904,240.42,2200
2020-10-20 08:34,240.43,240.45,240.27,240.27,1568
2020-10-20 08:35,240.27,240.37,240.17,240.28,2244
2020-10-20 08:36,240.285,240.365,240.2694,240.365,2093
2020-10-20 08:37,240.31,240.312,240.17,240.24,2779
2020-10-20 08:38,240.19,240.29,240.19,240.21,1720
2020-10-20 08:39,240.11,240.1999,240.1,240.145,1755
2020-10-20 08:40,240.2,240.2,240.2,240.2,859
2020-10-20 08:41,240.16,240.44,240.16,240.38,1457
2020-10-20 08:42,240.33,240.33,240.33,240.33,340
2020-10-20 08:43,240.445,240.445,240.36,240.36,1345
